pairID	promptID	sentence1	sentence2	gold_label	boolean	negation	spatial	temporal	causal	knowledge
202	68	My grandmother used to tell me a lot of different stories about her growing-up years and, uh, especially, uh, she used to talk about her family, and what it was like during those times.	I always enjoyed listening to my grandmother's stories.	neutral	-1	-1	0	0	0	0
203	68	My grandmother used to tell me a lot of different stories about her growing-up years and, uh, especially, uh, she used to talk about her family, and what it was like during those times.	My grandmother always refused to talk about her childhood.	contradiction	-1	-1	0	0	0	1
204	68	My grandmother used to tell me a lot of different stories about her growing-up years and, uh, especially, uh, she used to talk about her family, and what it was like during those times.	My grandmother told me lots of stuff about her family during the time that she was growing up.	entailment	-1	-1	0	0	0	0
205	69	We had full pressure suits there in the aircraft just, just like the astronauts wore, except ours was totally silver, silver uh, boot and everything, to reflect heat, of course.	Our suits were nothing like what the astronauts had.	contradiction	-1	-1	0	0	0	0
206	69	We had full pressure suits there in the aircraft just, just like the astronauts wore, except ours was totally silver, silver uh, boot and everything, to reflect heat, of course.	Our suits were the same as the astronauts except to reflect heat, ours were silver.	entailment	-1	-1	0	0	0	0
207	69	We had full pressure suits there in the aircraft just, just like the astronauts wore, except ours was totally silver, silver uh, boot and everything, to reflect heat, of course.	You can get the suits in any color you want.	neutral	-1	-1	0	0	0	0
208	70	And he was, my grandfather was not a nice man.	My grandpa was a jerk.	entailment	-1	-1	0	0	0	0
209	70	And he was, my grandfather was not a nice man.	My grandpa was really racist and mean.	neutral	-1	-1	0	0	0	0
210	70	And he was, my grandfather was not a nice man.	My grandpa was the nicest guy you'll ever meet!	contradiction	-1	-1	0	0	0	0
211	71	It's 30 or 40 U2 aircraft, and we'd started the training Chinese pilots, British pilots in them, just all over the, the world that we were allies with.	We had no training with anyone.	contradiction	-1	-1	0	0	0	0
212	71	It's 30 or 40 U2 aircraft, and we'd started the training Chinese pilots, British pilots in them, just all over the, the world that we were allies with.	We trained for 5 weeks with the British.	neutral	-1	-1	0	0	0	0
213	71	It's 30 or 40 U2 aircraft, and we'd started the training Chinese pilots, British pilots in them, just all over the, the world that we were allies with.	We trained with a lot of other soldiers.	entailment	-1	-1	0	0	0	0
214	72	So, she's like, Well look, look up this in such and such company.	She didn't speak to me.	contradiction	-1	-1	0	0	0	0
215	72	So, she's like, Well look, look up this in such and such company.	She told me to look something up.	entailment	-1	-1	0	0	0	0
216	72	So, she's like, Well look, look up this in such and such company.	She told me to look up their financing information.	neutral	-1	-1	0	0	0	0
217	73	He said that they had gone up North.	He said the made a few stops along the way.	neutral	-1	-1	0	0	0	0
218	73	He said that they had gone up North.	He said they went down South.	contradiction	-1	-1	1	0	0	0
219	73	He said that they had gone up North.	He said they went up North.	entailment	-1	-1	0	0	0	0
235	79	Um, no, to be honest, I never read any of the books I was supposed to.	I haven't read any books longer than 100 pages.	neutral	-1	-1	0	0	0	0
236	79	Um, no, to be honest, I never read any of the books I was supposed to.	I haven't read many books.	entailment	-1	-1	0	0	0	0
237	79	Um, no, to be honest, I never read any of the books I was supposed to.	I read books every day.	contradiction	-1	-1	0	0	0	0
239	80	I go ahead and picked the baggage and went to the address I was supposed to.	I took the bag to his apartment.	neutral	-1	-1	0	0	0	0
240	80	I go ahead and picked the baggage and went to the address I was supposed to.	I took the bag to where it belonged.	entailment	-1	-1	0	0	0	0
241	81	It was an amazing mood swing.	Her mood stayed completely consistent.	contradiction	-1	-1	0	0	0	0
242	81	It was an amazing mood swing.	She went from happy to sad.	neutral	-1	-1	0	0	0	1
243	81	It was an amazing mood swing.	The mood changed a lot.	entailment	-1	-1	0	0	0	0
249	83	They have to go through a number of altitude chambers, uh, rides before they start even flying U2's or flying with pressure suits.	They just let you fly U2s on the first day.	contradiction	-1	-1	0	0	0	0
253	85	I'm covering the same stuff.	I cover completely new material.	contradiction	-1	-1	0	0	0	0
254	85	I'm covering the same stuff.	I cover the same stuff as the other magazines.	neutral	-1	-1	0	0	0	0
255	85	I'm covering the same stuff.	I'm talking about the same things they did.	entailment	-1	-1	0	0	0	0
256	86	This was the first time that, that had happened in 75 years, that TX legislature had voted a military unit being TX Ambassadors, so, needed TX Ambassadors.	Military units aren't allowed to be TX Ambassadors.	contradiction	-1	-1	0	0	0	0
257	86	This was the first time that, that had happened in 75 years, that TX legislature had voted a military unit being TX Ambassadors, so, needed TX Ambassadors.	The military unit was named TX Ambassadors to the US Congress.	neutral	-1	-1	0	0	0	0
258	86	This was the first time that, that had happened in 75 years, that TX legislature had voted a military unit being TX Ambassadors, so, needed TX Ambassadors.	The military unit was named TX Ambassadors.	entailment	-1	-1	0	0	0	0
259	87	If there was anything I could do.	I could do something.	entailment	-1	-1	0	0	0	0
260	87	If there was anything I could do.	I knew there was nothing i could do.	contradiction	-1	-1	0	0	0	0
261	87	If there was anything I could do.	I think I could have done something to save him.	neutral	-1	-1	0	0	0	0
262	88	She hated that, and she used to tell her sister every day, she said that, that You are doing wrong.	She always encouraged her sister.	contradiction	-1	-1	0	0	1	1
263	88	She hated that, and she used to tell her sister every day, she said that, that You are doing wrong.	She made it clear that her sister couldn't do anything right.	neutral	-1	-1	0	0	0	0
264	88	She hated that, and she used to tell her sister every day, she said that, that You are doing wrong.	She was very critical of her sister.	entailment	-1	-1	0	0	1	0
268	90	So I went to her house and then I called in to this number I was supposed to call when I got there.	I borrowed her phone to make the call.	neutral	-1	-1	0	0	0	0
269	90	So I went to her house and then I called in to this number I was supposed to call when I got there.	I called the number when I arrived at her house.	entailment	-1	-1	0	0	0	0
270	90	So I went to her house and then I called in to this number I was supposed to call when I got there.	I was supposed to call, but I didn't.	contradiction	-1	-1	0	0	0	0
271	91	Well I get there this morning and um, I forget how, I think either I asked a question and he came in there or, whatever.	I didn't go today so I didn't see him.	contradiction	-1	-1	0	0	1	0
272	91	Well I get there this morning and um, I forget how, I think either I asked a question and he came in there or, whatever.	I showed up at the gym today and he came in later and said hi.	neutral	-1	-1	0	0	0	0
273	91	Well I get there this morning and um, I forget how, I think either I asked a question and he came in there or, whatever.	I showed up this morning and he came, too.	entailment	-1	-1	0	0	0	0
274	92	We didn't know where they were going.	We didn't know where the group was traveling on the interstate.	neutral	-1	-1	0	0	0	0
275	92	We didn't know where they were going.	We didn't know where the people were traveling to.	entailment	-1	-1	0	0	0	0
276	92	We didn't know where they were going.	we knew just where they were headed.	contradiction	-1	-1	0	0	0	0
277	93	But I was like, forget it, I'm going to eat lunch I was hungry.	I had no appetite at all.	contradiction	-1	-1	0	0	1	0
278	93	But I was like, forget it, I'm going to eat lunch I was hungry.	I was hungry so i decided to eat my lunch.	entailment	-1	-1	0	0	1	0
279	93	But I was like, forget it, I'm going to eat lunch I was hungry.	I was starving so I went to the cafeteria.	neutral	-1	-1	0	0	1	0
283	95	So and let me tell you I got to the point today where I was about to quit.	I almost ended up quitting.	entailment	-1	-1	0	0	0	0
284	95	So and let me tell you I got to the point today where I was about to quit.	I had taken so much grief from them that I couldn't take it any more.	neutral	-1	-1	0	0	0	0
285	95	So and let me tell you I got to the point today where I was about to quit.	It never entered my mind to quit.	contradiction	-1	-1	0	0	0	0
292	98	He was born in 1880 something, like 188, I think it was 1889, I think it was when he was born.	He was born before 1900.	entailment	-1	-1	0	1	0	0
293	98	He was born in 1880 something, like 188, I think it was 1889, I think it was when he was born.	He was born in december of 1880.	neutral	-1	-1	0	1	0	0
294	98	He was born in 1880 something, like 188, I think it was 1889, I think it was when he was born.	He wasn't born until 1984.	contradiction	-1	-1	0	1	0	0
295	99	You'd better get the little screw turned down a little bit because you could damage and individual's lungs very easily.	That screw can hurt someone's lungs.	entailment	-1	-1	0	0	1	0
296	99	You'd better get the little screw turned down a little bit because you could damage and individual's lungs very easily.	The screw carries no risks, so tighten it as much as you want.	contradiction	-1	-1	0	0	1	0
297	99	You'd better get the little screw turned down a little bit because you could damage and individual's lungs very easily.	The screw goes into the trachea and can hurt the lungs.	neutral	-1	-1	0	0	0	0
298	100	I got orders to go to Del Rio, TX, so when I arrived out there, well, I found out I had to go to Laughlin Air Force Base.	I got sent to Del Rio, Texas for work.	entailment	-1	-1	1	0	0	1
300	100	I got orders to go to Del Rio, TX, so when I arrived out there, well, I found out I had to go to Laughlin Air Force Base.	The Air Force sent me to Del Rio, Tx in 2001.	neutral	-1	-1	0	1	0	0
301	101	Everybody gets champagne and some people don't drink it so what's left the kids drink so we were going around drinking all this champagne.	The kids drank 3 bottles of champagne.	neutral	-1	-1	0	0	0	0
303	101	Everybody gets champagne and some people don't drink it so what's left the kids drink so we were going around drinking all this champagne.	The whole party was dry and no alcohol was served.	contradiction	-1	-1	0	0	0	1
304	102	There are many stories in the naked city.	I haven't heard any stories.	contradiction	-1	-1	0	0	0	0
305	102	There are many stories in the naked city.	There are a lot of stories about the military.	neutral	-1	-1	0	0	0	0
306	102	There are many stories in the naked city.	There are a lot of stories that get told.	entailment	-1	-1	0	0	0	0
307	103	You live and learn, you know, when you test, uh, aircraft.	I don't know anything about testing aircraft.	contradiction	-1	-1	0	0	0	0
308	103	You live and learn, you know, when you test, uh, aircraft.	Testing aircraft teaches you a lot of lessons.	entailment	-1	-1	0	0	1	0
309	103	You live and learn, you know, when you test, uh, aircraft.	Testing aircraft teaches you how to handle pressure.	neutral	-1	-1	0	0	1	0
310	104	I mean that was the whole point.	I don't understand the point.	contradiction	-1	-1	0	0	0	0
311	104	I mean that was the whole point.	I think the point was to tell us how dangerous it was.	neutral	-1	-1	0	0	0	0
312	104	I mean that was the whole point.	I understood the point.	entailment	-1	-1	0	0	0	0
313	105	It was from a airbase that flew over Cuba, and of course Rudolph Anderson was shot down.	All of the planes survived without being shot at.	contradiction	-1	-1	0	0	0	0
314	105	It was from a airbase that flew over Cuba, and of course Rudolph Anderson was shot down.	Something was shot down over Cuba.	entailment	-1	-1	0	0	0	0
315	105	It was from a airbase that flew over Cuba, and of course Rudolph Anderson was shot down.	The huge airliner was shot down over Cuba in May.	neutral	-1	-1	0	0	0	0
319	107	It was probably the first thing I remember from being a little kid about, ah, especially about something that I'd done wrong.	I don't really have any memories of my childhood.	contradiction	-1	-1	0	0	0	0
320	107	It was probably the first thing I remember from being a little kid about, ah, especially about something that I'd done wrong.	I still feel bad to this day.	neutral	-1	-1	0	0	0	0
321	107	It was probably the first thing I remember from being a little kid about, ah, especially about something that I'd done wrong.	It was one of my earliest memories.	entailment	-1	-1	0	0	0	0
322	108	They just didn't like what it was like being black in those days, and that was, you know, I guess, that, that was probably, you know, in the early 1930s, uh, when they did that.	It was hard to be black in the south.	neutral	-1	-1	0	0	0	0
324	108	They just didn't like what it was like being black in those days, and that was, you know, I guess, that, that was probably, you know, in the early 1930s, uh, when they did that.	It wsa hard to be black back then.	entailment	-1	-1	0	1	0	0
331	111	Nobody knew where they went.	Everyone knew exactly where they were going.	contradiction	-1	-1	0	0	0	0
332	111	Nobody knew where they went.	No one knew what house they went into.	neutral	-1	-1	1	0	0	0
333	111	Nobody knew where they went.	Their destination was a secret.	entailment	-1	-1	0	0	0	0
334	112	And they couldn't stay in the Augusta area because people knew that they had tried to do something that was really taboo and try to pass for white.	People had no clue that they weren't white people.	contradiction	-1	-1	0	0	0	0
336	112	And they couldn't stay in the Augusta area because people knew that they had tried to do something that was really taboo and try to pass for white.	People were aware that they weren't white.	entailment	-1	-1	0	0	0	0
337	113	Yeah, well, the guy's here.	The guy is present.	entailment	-1	-1	0	0	0	0
338	113	Yeah, well, the guy's here.	The guy just showed up 2 minutes ago.	neutral	-1	-1	0	0	0	0
339	113	Yeah, well, the guy's here.	The guy never came here.	contradiction	-1	-1	0	0	0	0
340	114	We were watching something on TV.	We didnt own a tv.	contradiction	-1	-1	0	0	1	0
341	114	We were watching something on TV.	We were looking at the TV.	entailment	-1	-1	0	0	0	0
342	114	We were watching something on TV.	We were watching the TV news.	neutral	-1	-1	0	0	0	0
343	115	So anyhow, I think I spoke to Ramona again.	I have never talked to Ramona.	contradiction	-1	-1	0	0	0	0
344	115	So anyhow, I think I spoke to Ramona again.	I talked to Ramona another time.	entailment	-1	-1	0	0	0	0
345	115	So anyhow, I think I spoke to Ramona again.	It was an enjoyable conversation.	neutral	-1	-1	0	0	0	0
352	118	He was the only casualty of the Cuban Crisis, and uh, Kaiser uh, he got the pictures and flew straight to Andrews Air Force in Washington.	10000 people died in the Cuban Crisis.	contradiction	-1	-1	0	0	0	0
353	118	He was the only casualty of the Cuban Crisis, and uh, Kaiser uh, he got the pictures and flew straight to Andrews Air Force in Washington.	Only one person died in the Cuban Crisis.	entailment	-1	-1	0	0	0	0
354	118	He was the only casualty of the Cuban Crisis, and uh, Kaiser uh, he got the pictures and flew straight to Andrews Air Force in Washington.	Only one person was killed in a crash in the Cuban Crisis.	neutral	-1	-1	0	0	0	0
355	119	Um, and she said, she said, she said, Baby, she said, You don't understand about life the way I understand about life.	She said she was totally clueless.	contradiction	-1	-1	0	0	0	0
356	119	Um, and she said, she said, she said, Baby, she said, You don't understand about life the way I understand about life.	She said that she knew more about life.	entailment	-1	-1	0	0	0	0
357	119	Um, and she said, she said, she said, Baby, she said, You don't understand about life the way I understand about life.	She told me I didn't have a clue how the real world worked and I should follow her.	neutral	-1	-1	0	0	0	0
360	120	Then I get it and I'm like great, What do I do with it?	I knew just what to use it for!	contradiction	-1	-1	0	0	0	0
367	123	Just give me a minute if you want to cut it off, I'd, uh, go.	I am ready to go right now.	contradiction	-1	-1	0	0	0	0
368	123	Just give me a minute if you want to cut it off, I'd, uh, go.	I need a minute here.	entailment	-1	-1	0	0	0	0
369	123	Just give me a minute if you want to cut it off, I'd, uh, go.	I need a minute to collect my thoughts.	neutral	-1	-1	0	0	0	0
370	124	So I went to, I went to Washington D.C. and I didn't go directly to, uh, that, uh, they had told me to on my orders.	I have never been to Washington DC.	contradiction	-1	-1	0	0	0	0
371	124	So I went to, I went to Washington D.C. and I didn't go directly to, uh, that, uh, they had told me to on my orders.	I went to DC to see my supervisor.	neutral	-1	-1	0	0	0	1
372	124	So I went to, I went to Washington D.C. and I didn't go directly to, uh, that, uh, they had told me to on my orders.	I went to the nation's capital.	entailment	-1	-1	0	0	0	1
376	126	She was a light-skinned black person.	She had incredibly dark skin.	contradiction	-1	-1	0	0	0	0
377	126	She was a light-skinned black person.	She had light skin for an African-American person.	entailment	-1	-1	0	0	0	1
378	126	She was a light-skinned black person.	She was lighter than the rest of her black friends.	neutral	-1	-1	0	0	0	0
379	127	So anyway, Dad goes and makes this nice big glass of chocolate milk for me.	Dad got me some chocolate milk from the fridge.	neutral	-1	-1	0	0	0	0
380	127	So anyway, Dad goes and makes this nice big glass of chocolate milk for me.	Dad poured me a glass of milk.	entailment	-1	-1	0	0	0	0
381	127	So anyway, Dad goes and makes this nice big glass of chocolate milk for me.	Dad said I wasn't allowed to have a drink.	contradiction	-1	-1	0	0	0	1
382	128	The DOT had to buy the property and stuff.	The DOT was able to find a different property that they could rent instead.	contradiction	-1	-1	0	0	0	0
383	128	The DOT had to buy the property and stuff.	The property and equipment was purchased by the DOT.	entailment	-1	-1	0	0	0	0
384	128	The DOT had to buy the property and stuff.	The property cost more than three million dollars for the DOT to purchase.	neutral	-1	-1	0	0	0	0
391	131	He would have been born	He was supposed to be born on December 2010.	neutral	-1	-1	0	1	0	0
392	131	He would have been born	He was supposed to be born.	entailment	-1	-1	0	0	0	0
393	131	He would have been born	He wasn't supposed to be born.	contradiction	-1	-1	0	0	0	0
397	133	I'm like, I know how far I've gotten.	I told them I didn't know what I was doing.	contradiction	-1	-1	0	0	0	0
398	133	I'm like, I know how far I've gotten.	I told them I knew I had beat their expectations by 40%.	neutral	-1	-1	0	0	0	0
399	133	I'm like, I know how far I've gotten.	I told them I know what i've achieved.	entailment	-1	-1	0	0	0	0
400	134	OK, can you hear me?	Can you hear me right now?	entailment	-1	-1	0	1	0	0
401	134	OK, can you hear me?	Can you hear what I'm saying?	neutral	-1	-1	0	0	0	0
402	134	OK, can you hear me?	I know you can't hear me.	contradiction	-1	-1	0	0	0	0
411	137	Um, are there any, you said you don't remember reading anything in particular, like when you were older in school, were there any books that you read that you liked or hated?	I know you loved every book you read.	contradiction	-1	-1	0	0	0	0
415	139	It's a little screw which set an injection but the, the breathing pressure tube to the pilot and counter pressure.	The screw affects the pressure.	entailment	-1	-1	0	0	0	0
416	139	It's a little screw which set an injection but the, the breathing pressure tube to the pilot and counter pressure.	The screw is tiny and silver.	neutral	-1	-1	0	0	0	0
417	139	It's a little screw which set an injection but the, the breathing pressure tube to the pilot and counter pressure.	There are no screws, just buttons.	contradiction	-1	-1	0	0	0	0
418	140	She's like, Don't worry about it, you know, just take your time.	She told me i needed to hurry up right away.	contradiction	-1	-1	0	0	0	0
419	140	She's like, Don't worry about it, you know, just take your time.	She told me it was fine if it took me hours to do it.	neutral	-1	-1	0	1	0	0
420	140	She's like, Don't worry about it, you know, just take your time.	She told me just to slow down.	entailment	-1	-1	0	0	0	0
421	141	President Kennedy says to the pilots, says, Gentlemen you take good pictures.	Kennedy didnt acknowldge them.	contradiction	-1	-1	0	0	0	0
422	141	President Kennedy says to the pilots, says, Gentlemen you take good pictures.	Kennedy spoke to the Air Force pilots.	neutral	-1	-1	0	0	0	1
423	141	President Kennedy says to the pilots, says, Gentlemen you take good pictures.	Kennedy talked to the pilots.	entailment	-1	-1	0	0	0	0
424	142	And I was like, I'm almost done.	I told him I would be done in 10 minutes.	neutral	-1	-1	0	1	0	0
425	142	And I was like, I'm almost done.	I told him I'd never finish.	contradiction	-1	-1	0	0	0	0
426	142	And I was like, I'm almost done.	I told them i was almost finished.	entailment	-1	-1	0	0	0	0
427	143	I tried to jot everything down.	I aimed to write things down.	entailment	-1	-1	0	0	0	0
428	143	I tried to jot everything down.	I didn't bother to write anything down.	contradiction	-1	-1	0	0	0	0
429	143	I tried to jot everything down.	I wrote down every work she said.	neutral	-1	-1	0	0	0	0
430	144	No, she was born in 1900 because she was 16, and so it must have been like in 1926, 19, you know, before, before 1930.	She was born January 1, 1900.	neutral	-1	-1	0	1	0	0
431	144	No, she was born in 1900 because she was 16, and so it must have been like in 1926, 19, you know, before, before 1930.	She was born at the turn of the century	entailment	-1	-1	0	1	0	1
432	144	No, she was born in 1900 because she was 16, and so it must have been like in 1926, 19, you know, before, before 1930.	She wasn't born until 1943.	contradiction	-1	-1	0	1	0	0
436	146	So it was just really interesting.	I was very interested in how much I could eat.	neutral	-1	-1	0	0	0	0
437	146	So it was just really interesting.	I wasn't interested at all.	contradiction	-1	-1	0	0	0	0
438	146	So it was just really interesting.	It was interesting to me.	entailment	-1	-1	0	0	0	0
439	147	Her sister could pass for white, and in fact did pass for white.	Her sister had the fairest skin of anyone in the neighborhood.	neutral	-1	-1	0	0	0	0
440	147	Her sister could pass for white, and in fact did pass for white.	Her sister was usually assumed to be white.	entailment	-1	-1	0	0	0	0
441	147	Her sister could pass for white, and in fact did pass for white.	Sher sister was very dark.	contradiction	-1	-1	0	0	0	0
442	148	Well, he was almost, old enough to be her daddy.	He was 27 years older than her.	neutral	-1	-1	0	1	0	0
443	148	Well, he was almost, old enough to be her daddy.	He was much younger than her.	contradiction	-1	-1	0	0	0	1
444	148	Well, he was almost, old enough to be her daddy.	He was older than her.	entailment	-1	-1	0	0	0	1
445	149	That, I was the only 922 which was life support man the other man was a physiological support.	No one gave any sort of support.	contradiction	-1	-1	0	0	0	0
446	149	That, I was the only 922 which was life support man the other man was a physiological support.	One man gave physiological support to the troops.	neutral	-1	-1	0	0	0	0
447	149	That, I was the only 922 which was life support man the other man was a physiological support.	One man gave physiological support.	entailment	-1	-1	0	0	0	0
448	150	And here I am thinking he's going come in there and be like, you know, just have it out with me, you know, just tell me off like how could I not have this done.	I knew he wasn't going to come here at all.	contradiction	-1	-1	0	0	0	0
449	150	And here I am thinking he's going come in there and be like, you know, just have it out with me, you know, just tell me off like how could I not have this done.	I thought he was coming here to fight.	entailment	-1	-1	0	0	0	0
450	150	And here I am thinking he's going come in there and be like, you know, just have it out with me, you know, just tell me off like how could I not have this done.	I thought he was going to complain about my tone.	neutral	-1	-1	0	0	0	0
451	151	Well of, of course, needless to say, we had a, we could not make a mistake.	It's ok if we made a few errors.	contradiction	-1	-1	0	0	1	0
452	151	Well of, of course, needless to say, we had a, we could not make a mistake.	We were not allowed to make a mistake.	entailment	-1	-1	0	0	0	0
453	151	Well of, of course, needless to say, we had a, we could not make a mistake.	We weren't allowed to spell anything incorrectly.	neutral	-1	-1	0	0	0	1
454	152	And, uh, but, uh, I would think, at night I couldn't sleep.	I had trouble sleeping at night.	entailment	-1	-1	0	0	0	0
455	152	And, uh, but, uh, I would think, at night I couldn't sleep.	I kept having bad dreams that kept me from sleeping.	neutral	-1	-1	0	0	0	0
456	152	And, uh, but, uh, I would think, at night I couldn't sleep.	I sleep like a baby at night!	contradiction	-1	-1	0	0	0	1
457	153	One thing that she really had as a great defense.	She could defend herself against wild dogs.	neutral	-1	-1	0	0	0	0
458	153	One thing that she really had as a great defense.	She could defend herself well.	entailment	-1	-1	0	0	0	0
459	153	One thing that she really had as a great defense.	She was incredibly vulnerable.	contradiction	-1	-1	0	0	0	0
461	154	Um, as far as never being told--	I wasn't told anything about the safety protocol.	neutral	-1	-1	0	0	0	0
463	155	So he, we lived in this area.	Our home was around here.	entailment	-1	-1	1	0	1	0
464	155	So he, we lived in this area.	Our home was far from this place.	contradiction	-1	-1	1	0	1	0
465	155	So he, we lived in this area.	Our home was two blocks away.	neutral	-1	-1	1	0	1	0
466	156	And he's like talking all fast; he's on a cell phone.	He is speaking as slowly as he can.	contradiction	-1	-1	0	0	0	0
467	156	And he's like talking all fast; he's on a cell phone.	He's talking on an iPhone.	neutral	-1	-1	0	0	0	1
468	156	And he's like talking all fast; he's on a cell phone.	He's talking on his cell phone.	entailment	-1	-1	0	0	0	0
469	157	I can't remember what it was but I suddenly got really nervous that I was about to go to school for the first time and that was probably the most stressful day of my life.	I was really relaxed about starting school.	contradiction	-1	-1	0	0	0	0
475	159	I was living, uh, right outside of St. Louis, between Jefferson City and St. Louis, MO.	I lived in Texas.	contradiction	-1	-1	1	0	0	1
476	159	I was living, uh, right outside of St. Louis, between Jefferson City and St. Louis, MO.	I lived in a yellow house in Missouri.	neutral	-1	-1	1	0	0	1
477	159	I was living, uh, right outside of St. Louis, between Jefferson City and St. Louis, MO.	I was in Missouri.	entailment	-1	-1	1	0	0	1
481	161	I was reporting to a certain place in Del Rio, then I had to go to Laughlin Air Force Base, which had just re-opened.	The Laughlin Air Force Base closed for a while.	entailment	-1	-1	0	0	1	0
482	161	I was reporting to a certain place in Del Rio, then I had to go to Laughlin Air Force Base, which had just re-opened.	The Laughlin Air Force Base has always stayed open.	contradiction	-1	-1	0	0	1	0
483	161	I was reporting to a certain place in Del Rio, then I had to go to Laughlin Air Force Base, which had just re-opened.	The Laughlin Air Force Base is home to 10,000 soldiers.	neutral	-1	-1	0	0	0	0
488	163	I don't care how you do it.	I need to approave every deal.	contradiction	-1	-1	0	0	0	0
490	164	So then I look up, I find out where Ramona's at, and I call her over there.	I called Ramona over to my house.	neutral	-1	-1	1	0	0	0
491	164	So then I look up, I find out where Ramona's at, and I call her over there.	I called Ramona over to where I was.	entailment	-1	-1	1	0	0	0
492	164	So then I look up, I find out where Ramona's at, and I call her over there.	I ignored Ramona.	contradiction	-1	-1	0	0	0	0
496	166	In the meantime the Air Force bought the SR71, now the A-12, that we were working with the CIA.	The Air Force bought 18 planes.	neutral	-1	-1	0	0	0	1
497	166	In the meantime the Air Force bought the SR71, now the A-12, that we were working with the CIA.	The Air Force bought planes.	entailment	-1	-1	0	0	0	1
498	166	In the meantime the Air Force bought the SR71, now the A-12, that we were working with the CIA.	The Air Force didn't have any planes.	contradiction	-1	-1	0	0	0	1
499	167	So her sister's husband was light-skinned too?	Her sister is married to a black man.	neutral	-1	-1	0	0	0	1
500	167	So her sister's husband was light-skinned too?	Her sister is married.	entailment	-1	-1	0	0	0	1
501	167	So her sister's husband was light-skinned too?	Her sister is single.	contradiction	-1	-1	0	0	0	1
503	168	But as she got older, um, she never acknowledged that she was wrong but she did change her behavior.	She never admitted that she was wrong.	entailment	-1	-1	0	0	0	0
504	168	But as she got older, um, she never acknowledged that she was wrong but she did change her behavior.	She never said that she was right about the meatloaf.	neutral	-1	-1	0	0	0	0
508	170	My uncle, he's a great guy.	I like my uncle a lot.	entailment	-1	-1	0	0	1	0
509	170	My uncle, he's a great guy.	My uncle is such a jerk!	contradiction	-1	-1	0	0	0	0
510	170	My uncle, he's a great guy.	My uncle is very generous.	neutral	-1	-1	0	0	0	1
511	171	I went to my sister's that lived there . Her husband was in the service and worked with Intelligence, and I went to their house.	My brother in law was in the army.	neutral	-1	-1	0	0	0	1
514	172	I would think, Well, I'm, I'm going to let somebody else go, but then I would think, My God!	I thought I was going to led someone else go instead.	entailment	-1	-1	0	0	0	0
515	172	I would think, Well, I'm, I'm going to let somebody else go, but then I would think, My God!	I thought I was going to let someone take my place in the meeting.	neutral	-1	-1	0	0	0	0
516	172	I would think, Well, I'm, I'm going to let somebody else go, but then I would think, My God!	I wasn't going to let anyone else go.	contradiction	-1	-1	0	0	0	0
520	174	One minute he's banging on the desk, the next he's OK, have it on my desk, dah, dah, dah, dah, dah.	He changes his mind a lot.	entailment	-1	-1	0	1	0	0
521	174	One minute he's banging on the desk, the next he's OK, have it on my desk, dah, dah, dah, dah, dah.	He changes his mind because he doesn't know what he's doing.	neutral	-1	-1	0	1	0	0
522	174	One minute he's banging on the desk, the next he's OK, have it on my desk, dah, dah, dah, dah, dah.	He is very consistent and calm.	contradiction	-1	-1	0	1	0	0
526	176	So anyway, um, he ended up coming in there and he was like, How's it coming along?	He asked how things were going.	entailment	-1	-1	0	0	0	0
527	176	So anyway, um, he ended up coming in there and he was like, How's it coming along?	He asked if we were finishing the documentary.	neutral	-1	-1	0	0	0	0
528	176	So anyway, um, he ended up coming in there and he was like, How's it coming along?	He didn't speak to us at all.	contradiction	-1	-1	0	0	0	0
529	177	Then I was spinning my wheel for about, I don't know, it seemed like all day that day.	I hurried and got it over with quickly.	contradiction	-1	-1	0	1	0	0
530	177	Then I was spinning my wheel for about, I don't know, it seemed like all day that day.	I sat there for two hours.	neutral	-1	-1	0	1	0	0
531	177	Then I was spinning my wheel for about, I don't know, it seemed like all day that day.	I spun my wheel for a long time.	entailment	-1	-1	0	1	0	0
535	179	You know, you can't, you cannot survive if you don't have any counter pressure, increase breathing pressure in those altitudes.	Counter pressure kills you every time.	contradiction	-1	-1	0	0	0	0
536	179	You know, you can't, you cannot survive if you don't have any counter pressure, increase breathing pressure in those altitudes.	You need counter pressure above 5000 feet.	neutral	-1	-1	1	0	1	0
537	179	You know, you can't, you cannot survive if you don't have any counter pressure, increase breathing pressure in those altitudes.	You need to have counter pressure at that altitude.	entailment	-1	-1	0	0	1	0
547	183	I started immediately, uh, uh, training into that from the other two guys that was at the location.	I never got training so I just figured it out as i went along.	contradiction	-1	-1	0	0	0	0
548	183	I started immediately, uh, uh, training into that from the other two guys that was at the location.	Two guys trained me to work at that store.	neutral	-1	-1	1	0	0	0
549	183	I started immediately, uh, uh, training into that from the other two guys that was at the location.	Two guys trained me.	entailment	-1	-1	0	0	0	0
556	186	If it was off one iota, you had to do some adjusting to the regulator itself.	The regulator was worthless.	contradiction	-1	-1	0	0	0	0
557	186	If it was off one iota, you had to do some adjusting to the regulator itself.	The regulator would change the pressure of everything in your suit.	neutral	-1	-1	0	0	0	0
558	186	If it was off one iota, you had to do some adjusting to the regulator itself.	You'd have to tinker with the regulator.	entailment	-1	-1	0	0	0	0
559	187	Uh, I was still the one and only nine two-two that had ever set the injection on the regulator.	I had set the injector on Tuesday.	neutral	-1	-1	0	1	0	0
